Country,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
 Lebanon, LBN,57.35833333333333,44.083333333333336,62.074999999999996,59.68333333333333,61.458333333333336,51.68333333333334,77.58333333333333,70.68333333333334,77.41666666666667,54.76666666666667,67.925,39.24166666666667,41.06666666666667,59.300000000000004,52.666666666666664,58.05833333333334,63.75,55.9,55.800000000000004,65.61666666666666,61.89166666666667,51.550000000000004,56.31666666666666,54.4,42.291666666666664,54.93333333333334,60.975,70.65833333333333,30.825,34.641666666666666,71.89999999999999,69.94166666666666,39.59166666666667,75.0,36.875,53.19166666666666,51.51666666666667,47.48333333333333,29.3,53.9,53.791666666666664,60.40833333333333,75.85833333333333,53.99166666666667,49.64166666666667,47.9,45.35833333333333,34.291666666666664,52.333333333333336,39.65833333333333,59.725,66.69166666666666,53.63333333333333,44.51666666666667,54.425000000000004,52.175000000000004,30.083333333333332,61.28333333333334,66.35000000000001,65.28333333333333
 Lesotho, LSO,69.78333333333333,59.86666666666667,78.5,69.25,47.18333333333334,56.833333333333336,73.03333333333333,49.18333333333334,60.550000000000004,53.78333333333333,58.69166666666666,64.06666666666666,57.68333333333333,76.925,78.29166666666667,92.58333333333333,70.26666666666667,72.075,62.78333333333333,48.85,71.69166666666666,54.73333333333333,57.425000000000004,50.475,62.15,63.65833333333333,70.375,86.27499999999999,66.85833333333333,54.4,75.34166666666667,41.18333333333333,61.90833333333333,49.699999999999996,60.199999999999996,77.29166666666667,69.47500000000001,77.25833333333334,61.80833333333334,73.01666666666667,77.64166666666667,61.916666666666664,51.35833333333333,59.925000000000004,52.84166666666667,81.88333333333334,62.275000000000006,62.94166666666666,67.72500000000001,76.28333333333333,74.99166666666666,59.23333333333333,50.025,57.275,41.09166666666667,52.275,55.81666666666666,48.19166666666667,56.65,72.46666666666667
 Liberia, LBR,202.78333333333333,237.39166666666668,263.59999999999997,207.725,217.0666666666667,260.34166666666664,187.41666666666666,262.0833333333333,220.9333333333333,192.92499999999998,197.73333333333335,208.5583333333333,201.9333333333333,191.91666666666666,187.76666666666665,202.14166666666665,199.73333333333335,197.8083333333333,218.125,192.33333333333334,190.05833333333337,187.1833333333333,165.91666666666666,190.5,194.45000000000002,167.69166666666666,188.96666666666667,189.35,199.97500000000002,179.13333333333333,193.73333333333335,194.64166666666665,187.85000000000002,200.1,203.525,223.25,179.6916666666667,200.71666666666667,217.64166666666665,202.225,214.625,208.85,215.29166666666666,210.99166666666667,205.51666666666665,219.07500000000002,199.65833333333333,204.39166666666665,205.46666666666667,228.91666666666666,219.5,184.65833333333333,203.50833333333333,224.1833333333333,194.24166666666667,218.24166666666667,193.4416666666667,205.6916666666667,203.98333333333335,203.99166666666667
 Libya, LBY,4.491666666666666,5.041666666666667,4.033333333333333,3.3249999999999997,3.3249999999999997,3.7416666666666667,3.5666666666666664,3.066666666666667,4.266666666666667,2.2083333333333335,3.3666666666666667,4.516666666666667,2.7583333333333333,4.091666666666667,4.25,5.6499999999999995,3.5500000000000003,5.2749999999999995,3.891666666666667,4.075,3.516666666666667,5.033333333333334,4.55,3.8083333333333336,3.641666666666667,4.7250000000000005,3.1750000000000003,5.575,3.4166666666666665,3.8333333333333335,4.258333333333334,3.6166666666666667,3.358333333333333,4.691666666666666,4.783333333333333,3.891666666666667,4.191666666666666,3.7416666666666667,3.1999999999999997,3.35,3.4166666666666665,3.2083333333333335,3.7999999999999994,3.1666666666666665,3.6166666666666667,4.708333333333333,3.283333333333333,3.9250000000000003,2.7416666666666667,2.725,3.6999999999999997,3.8249999999999997,3.4333333333333336,3.6666666666666665,3.6,2.475,3.6750000000000003,4.033333333333333,4.05,3.266666666666667
 Liechtenstein, LIE,113.0,117.95833333333333,114.875,122.8,162.525,153.49166666666667,123.48333333333333,128.79999999999998,113.325,156.34166666666667,98.31666666666666,102.76666666666667,130.04166666666666,144.75833333333335,121.66666666666667,109.04166666666667,128.66666666666666,129.14166666666668,147.21666666666667,126.06666666666666,157.025,126.16666666666667,124.64999999999999,120.40833333333335,113.8,135.6,131.5,141.775,105.55833333333334,131.25833333333335,111.01666666666667,129.74166666666667,133.15833333333333,133.05833333333334,147.19166666666666,121.83333333333333,114.33333333333333,127.675,163.55833333333334,142.45833333333334,151.71666666666667,149.51666666666668,99.89166666666667,112.43333333333334,115.81666666666666,120.89999999999999,134.78333333333333,127.93333333333334,123.11666666666667,127.08333333333333,118.8,138.125,130.3,119.99166666666667,114.22500000000001,144.54166666666666,148.00833333333333,110.80833333333334,139.9,125.72500000000001
 Lithuania, LTU,50.449999999999996,57.94166666666666,50.324999999999996,43.583333333333336,50.88333333333333,57.775,56.333333333333336,48.28333333333333,46.65833333333333,58.51666666666667,43.1,58.550000000000004,50.725,63.73333333333333,42.13333333333333,41.425000000000004,56.15,60.525000000000006,55.94166666666666,67.11666666666666,64.325,45.06666666666666,57.23333333333333,51.26666666666667,59.49166666666667,58.25833333333333,56.35,52.21666666666667,55.98333333333333,64.95,50.05833333333334,52.39166666666667,56.475,54.93333333333334,56.800000000000004,44.60833333333333,56.26666666666666,63.75833333333333,52.61666666666667,50.791666666666664,61.75,50.03333333333333,51.35833333333333,56.65,52.51666666666666,49.84166666666667,61.300000000000004,55.68333333333334,59.675000000000004,69.45833333333333,53.699999999999996,64.10833333333333,55.96666666666667,52.775,46.86666666666667,62.225,68.47500000000001,47.291666666666664,50.05833333333334,51.89166666666667
 Luxembourg, LUX,85.14999999999999,71.55,63.675000000000004,59.99166666666667,99.55833333333334,96.93333333333334,76.41666666666667,72.19166666666666,66.325,82.325,54.349999999999994,64.90833333333333,63.133333333333326,85.69166666666666,59.916666666666664,49.94166666666666,79.66666666666667,70.35000000000001,84.61666666666666,84.3,98.34166666666665,80.59166666666667,80.48333333333333,86.88333333333333,66.16666666666667,83.90833333333333,87.48333333333333,91.10000000000001,71.88333333333334,75.18333333333334,60.98333333333333,73.23333333333333,79.3,76.13333333333334,81.425,57.60833333333333,71.99166666666666,81.81666666666666,84.52499999999999,87.8,94.94166666666666,89.30833333333334,61.275,73.45,64.22500000000001,74.3,84.7,79.55833333333334,76.85833333333333,79.68333333333334,64.60833333333333,79.3,76.80833333333334,72.625,65.86666666666666,79.41666666666667,72.35000000000001,65.63333333333334,72.77499999999999,66.89999999999999
 Madagascar, MDG,135.99166666666667,100.425,116.75833333333333,118.99166666666667,139.04166666666666,127.25,131.23333333333332,125.06666666666666,120.45833333333333,106.30833333333334,135.09166666666667,140.51666666666668,147.30833333333334,138.89166666666668,128.23333333333332,122.825,112.875,112.88333333333333,120.53333333333335,114.06666666666666,126.14166666666667,153.94166666666666,116.79166666666667,139.625,119.93333333333334,123.09166666666665,122.24166666666667,116.29166666666667,147.08333333333334,94.075,110.85833333333333,122.11666666666667,125.59166666666665,110.46666666666665,122.85000000000001,123.81666666666666,128.25,138.275,116.02500000000002,114.65833333333332,124.23333333333333,130.53333333333333,119.60000000000001,126.46666666666665,119.14166666666667,122.76666666666667,122.19166666666666,124.69166666666666,125.26666666666667,114.49166666666667,112.95833333333333,114.11666666666667,123.30833333333334,125.25833333333333,111.925,101.97500000000001,109.47500000000001,123.11666666666667,127.03333333333335,112.30833333333334
 Malawi, MWI,108.59166666666665,104.36666666666667,110.45833333333333,74.97500000000001,92.04166666666667,79.68333333333334,94.10000000000001,90.73333333333333,92.2,93.29166666666667,88.5,86.625,75.61666666666666,112.41666666666667,80.61666666666667,105.425,87.20833333333333,113.11666666666667,97.33333333333333,98.625,79.13333333333334,97.78333333333335,76.33333333333333,94.63333333333333,100.7,100.60833333333333,70.02499999999999,92.29166666666667,114.55,68.11666666666666,87.88333333333333,59.625,79.43333333333334,66.81666666666666,76.675,92.24166666666667,98.425,70.98333333333333,98.75,93.64166666666667,95.25,80.69166666666666,81.99166666666667,94.46666666666665,71.60833333333333,79.85833333333333,89.35833333333333,88.79166666666667,90.56666666666666,75.84166666666667,93.71666666666665,82.125,86.23333333333333,81.14166666666667,75.85833333333333,79.2,94.69166666666666,96.05,114.63333333333333,83.44166666666666
 Malaysia, MYS,237.8416666666667,267.46666666666664,240.92499999999998,244.35833333333335,255.625,281.09166666666664,258.4916666666667,240.64166666666665,253.78333333333333,262.0833333333333,258.59166666666664,213.90833333333333,274.2583333333333,242.1916666666667,262.80833333333334,227.75833333333333,245.00833333333333,222.35833333333335,243.5666666666667,265.175,252.125,221.6916666666667,234.9416666666667,288.19166666666666,246.86666666666667,241.32500000000002,230.99166666666667,287.825,235.35833333333335,211.11666666666667,232.04166666666666,215.79166666666666,245.525,258.25,279.4916666666667,276.2,217.54999999999998,233.875,296.1333333333333,283.65833333333336,257.2083333333333,230.775,270.8,242.24166666666667,245.54999999999998,270.06666666666666,281.4833333333333,310.02500000000003,291.43333333333334,273.43333333333334,295.01666666666665,278.59999999999997,268.4916666666667,244.64166666666665,231.875,246.88333333333333,284.78333333333336,279.44166666666666,226.38333333333333,269.89166666666665
 Maldives, MDV,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334,197.08333333333334
 Mali, MLI,28.974999999999998,29.991666666666664,28.333333333333332,31.974999999999998,29.849999999999998,28.441666666666666,29.74166666666667,25.34166666666667,27.758333333333336,25.066666666666666,25.558333333333334,21.333333333333332,21.166666666666668,27.083333333333332,26.900000000000002,26.766666666666666,23.391666666666666,26.708333333333332,24.525000000000002,24.5,24.53333333333333,21.84166666666667,18.75,19.483333333333334,22.21666666666667,23.05,19.558333333333334,27.099999999999998,24.90833333333333,21.275000000000002,25.141666666666666,23.441666666666666,23.13333333333333,30.63333333333333,24.633333333333336,23.608333333333334,23.825,26.53333333333333,31.45,23.891666666666666,24.308333333333334,21.05,30.15833333333333,25.791666666666668,26.150000000000002,25.8,25.00833333333333,28.141666666666666,26.758333333333336,32.0,23.55,29.400000000000002,27.058333333333334,26.391666666666666,26.858333333333334,27.041666666666668,24.625,28.383333333333336,28.09166666666667,29.675
 Malta, MLT,19.416666666666668,38.09166666666667,25.291666666666668,40.38333333333333,40.21666666666667,37.3,27.55,25.075,43.291666666666664,26.066666666666666,37.96666666666667,40.525,41.81666666666667,17.85833333333333,38.40833333333333,56.25833333333333,21.483333333333334,29.599999999999998,43.71666666666667,30.599999999999998,17.925,49.43333333333334,37.65833333333333,38.35,34.56666666666667,47.666666666666664,24.175,45.00833333333333,31.65833333333333,37.46666666666666,39.324999999999996,34.125,31.566666666666666,32.25833333333333,41.025,44.61666666666667,38.541666666666664,28.633333333333336,31.483333333333334,28.7,26.208333333333332,31.849999999999998,43.791666666666664,32.949999999999996,34.775,34.175000000000004,37.03333333333333,30.108333333333334,43.34166666666667,33.108333333333334,36.525,32.449999999999996,33.050000000000004,35.333333333333336,40.31666666666667,27.675,33.1,36.875,34.6,28.141666666666666
 Marshall Islands, MHL,263.2,285.0166666666667,247.40833333333333,307.01666666666665,216.11666666666667,243.07500000000002,237.38333333333333,257.22499999999997,251.46666666666667,168.69166666666666,304.51666666666665,297.0083333333334,233.45833333333334,280.69166666666666,285.8333333333333,271.8833333333333,230.21666666666667,269.22499999999997,206.89166666666665,205.8166666666667,223.78333333333333,272.3666666666667,163.92499999999998,217.57500000000002,282.1666666666667,280.75,230.28333333333333,230.15,250.91666666666666,210.99166666666667,311.97499999999997,164.71666666666667,286.3666666666667,240.60833333333335,242.225,269.1166666666666,235.49166666666667,186.65,225.5,221.60833333333335,226.79999999999998,270.02500000000003,243.48333333333335,228.275,244.0583333333333,194.20000000000002,217.36666666666667,218.025,204.91666666666666,268.68333333333334,272.6333333333333,202.725,187.33333333333334,272.8666666666667,264.19166666666666,195.71666666666667,306.78333333333336,322.0833333333333,242.83333333333334,289.35833333333335
 Mauritania, MRT,8.775,9.608333333333333,8.908333333333333,10.166666666666666,11.466666666666667,9.583333333333334,11.075000000000001,6.783333333333334,11.65,7.983333333333333,6.641666666666667,5.3500000000000005,6.166666666666667,8.158333333333333,8.450000000000001,8.433333333333334,4.908333333333333,8.383333333333335,6.891666666666667,6.283333333333332,7.449999999999999,5.2749999999999995,4.083333333333333,5.083333333333333,6.7,6.95,6.533333333333332,7.716666666666668,8.541666666666666,5.7250000000000005,5.891666666666667,6.3500000000000005,7.283333333333334,8.016666666666667,8.558333333333332,6.241666666666667,7.224999999999999,7.599999999999999,9.533333333333333,7.791666666666667,7.208333333333333,6.6000000000000005,9.55,8.25,8.725,7.083333333333333,7.7250000000000005,9.208333333333334,8.816666666666666,10.866666666666667,7.116666666666667,9.383333333333333,8.966666666666667,7.608333333333333,8.991666666666665,7.875,7.050000000000001,8.075000000000001,7.766666666666667,9.450000000000001
 Mauritius, MUS,191.65,165.79166666666666,121.09166666666668,125.21666666666665,204.90833333333333,117.39166666666667,147.56666666666666,161.55833333333334,146.15,149.99166666666665,119.74166666666667,228.70833333333334,152.70000000000002,164.18333333333334,137.36666666666667,176.53333333333333,184.66666666666666,135.68333333333334,190.025,203.41666666666666,149.93333333333334,257.39166666666665,115.06666666666666,133.9,213.20833333333334,145.57500000000002,220.76666666666665,127.24166666666667,184.99166666666667,106.61666666666667,140.65833333333333,101.05833333333334,211.70833333333334,142.6,153.82500000000002,101.0,138.74166666666667,176.375,88.39999999999999,124.98333333333333,126.175,153.09166666666667,160.45000000000002,151.49166666666667,185.45833333333334,167.65833333333333,150.13333333333333,161.03333333333333,161.45000000000002,163.29166666666666,157.025,120.64166666666667,148.4416666666667,129.53333333333333,176.4416666666667,121.59166666666665,140.79166666666666,207.35833333333335,152.04166666666666,112.39999999999999
 Mexico, MEX,61.6,54.61666666666667,59.44166666666667,55.86666666666667,59.73333333333334,66.05,66.73333333333333,64.78333333333333,63.59166666666666,60.89166666666667,63.68333333333334,63.166666666666664,68.925,59.225,58.78333333333333,68.55833333333334,53.725,68.74166666666666,56.199999999999996,58.475,71.34166666666667,53.15833333333333,66.15833333333333,71.86666666666666,63.475,59.916666666666664,52.93333333333333,62.69166666666667,58.71666666666667,66.81666666666666,61.574999999999996,63.10833333333333,62.916666666666664,53.35,61.199999999999996,58.425000000000004,59.333333333333336,63.324999999999996,63.89166666666667,58.80833333333334,55.90833333333333,59.14166666666667,63.166666666666664,68.45833333333333,58.90833333333333,66.31666666666666,63.59166666666667,64.95,55.6,67.25833333333334,56.425000000000004,57.699999999999996,75.575,70.45833333333333,61.96666666666667,65.075,64.65833333333333,63.59166666666667,58.416666666666664,55.94166666666666
 Moldova, MDA,39.59166666666667,43.925000000000004,40.35,41.4,44.11666666666667,55.38333333333333,38.791666666666664,47.050000000000004,51.708333333333336,53.974999999999994,51.64166666666667,51.18333333333334,36.24166666666667,50.166666666666664,39.699999999999996,47.666666666666664,42.75,50.333333333333336,46.50833333333333,56.0,50.98333333333333,35.233333333333334,37.475,50.98333333333333,45.574999999999996,33.30833333333333,40.46666666666667,50.675000000000004,41.71666666666667,34.25833333333333,45.71666666666667,38.43333333333334,43.86666666666667,33.175000000000004,49.73333333333333,48.36666666666667,53.4,45.51666666666667,41.86666666666667,37.36666666666667,47.38333333333333,44.15,36.18333333333333,48.14166666666667,48.36666666666667,42.275,39.391666666666666,41.983333333333334,38.208333333333336,55.583333333333336,33.74166666666667,44.625,45.48333333333333,47.958333333333336,37.949999999999996,46.199999999999996,44.96666666666667,44.19166666666667,32.75,38.0
 Monaco, MCO,77.525,66.675,97.09166666666665,66.60833333333333,64.89166666666667,80.53333333333333,40.233333333333334,87.575,74.85000000000001,61.15,78.64166666666667,103.91666666666667,72.075,78.34166666666667,87.325,99.71666666666665,97.04166666666667,75.90833333333333,96.15833333333335,61.375,65.09166666666667,57.13333333333333,62.275,82.65833333333333,56.333333333333336,66.11666666666666,80.70833333333333,61.633333333333326,45.85,62.375,66.3,73.60833333333333,69.48333333333333,85.70833333333333,75.63333333333334,88.18333333333334,64.66666666666667,57.89166666666667,75.29166666666667,85.73333333333333,48.10833333333333,94.35000000000001,55.225,55.69166666666666,54.550000000000004,53.88333333333333,37.75,92.60833333333333,71.75833333333334,81.0,66.36666666666666,67.97500000000001,77.75833333333334,84.06666666666666,59.975,63.03333333333333,48.699999999999996,81.36666666666666,77.06666666666668,68.875
 Mongolia, MNG,20.39166666666667,18.783333333333335,18.400000000000002,24.383333333333336,16.325,19.958333333333332,21.025000000000002,18.341666666666665,19.041666666666668,18.275000000000002,18.98333333333333,15.941666666666668,22.65833333333333,18.875,19.241666666666667,20.875,18.650000000000002,15.641666666666666,18.816666666666666,15.299999999999999,17.691666666666666,17.25,19.066666666666666,21.225,18.35,19.858333333333334,19.7,18.791666666666668,17.741666666666667,23.71666666666667,20.408333333333335,18.441666666666666,23.55,23.633333333333336,17.958333333333332,18.066666666666666,18.45,22.558333333333334,18.058333333333334,17.783333333333335,16.608333333333334,15.475000000000001,21.425,14.491666666666667,16.241666666666667,15.816666666666665,15.908333333333333,17.983333333333334,16.5,18.283333333333335,17.525000000000002,21.733333333333334,22.308333333333334,18.066666666666666,15.883333333333333,22.033333333333335,15.125,22.21666666666667,18.633333333333336,21.88333333333333
 Morocco, MAR,20.466666666666665,31.825,41.574999999999996,25.2,33.43333333333333,19.191666666666666,31.46666666666667,29.95,36.38333333333333,26.791666666666668,35.074999999999996,31.058333333333334,24.766666666666666,23.59166666666667,25.433333333333334,36.550000000000004,27.625,25.025000000000002,28.075,26.40833333333333,14.958333333333334,26.45,16.516666666666666,15.66666666666667,25.833333333333332,21.708333333333332,28.941666666666663,29.650000000000002,31.85833333333333,22.599999999999998,27.96666666666667,22.008333333333336,22.683333333333334,18.133333333333333,22.14166666666667,43.86666666666667,28.633333333333336,19.108333333333334,23.741666666666664,19.8,19.25,28.45,28.875,23.78333333333333,18.841666666666665,27.583333333333332,21.474999999999998,29.508333333333336,30.108333333333334,38.458333333333336,30.59166666666667,26.616666666666664,21.983333333333334,24.583333333333332,18.583333333333332,23.099999999999998,17.8,34.625,19.766666666666666,21.566666666666666
 Mozambique, MOZ,88.99166666666667,98.71666666666665,92.68333333333334,70.575,83.26666666666667,77.175,92.28333333333335,77.78333333333333,89.35000000000001,71.58333333333333,84.04166666666667,84.20833333333333,77.95833333333333,102.22500000000001,77.08333333333333,94.65833333333335,84.38333333333334,106.31666666666666,80.03333333333333,80.84166666666667,84.03333333333333,83.49166666666667,71.25,89.29166666666667,94.55833333333334,89.14999999999999,66.52499999999999,82.325,97.52499999999999,67.85000000000001,81.46666666666667,56.73333333333333,81.51666666666667,67.375,69.825,87.08333333333333,95.7,79.45833333333333,94.91666666666667,102.33333333333333,96.13333333333333,72.14166666666667,80.2,92.10833333333333,69.11666666666666,77.85000000000001,82.35000000000001,80.06666666666666,75.45833333333333,78.11666666666666,82.38333333333333,77.75833333333333,82.94166666666666,80.425,73.73333333333333,71.49166666666666,94.81666666666666,86.35833333333333,95.26666666666667,71.43333333333334
 Myanmar (Burma), MMR,193.5666666666667,151.11666666666667,177.21666666666667,173.25833333333333,181.35,170.83333333333334,168.68333333333334,186.45000000000002,166.53333333333333,185.53333333333333,176.875,154.75,193.3166666666667,187.88333333333333,174.54166666666666,166.43333333333334,164.43333333333334,169.125,151.33333333333334,174.70833333333334,168.18333333333334,147.42499999999998,170.77499999999998,146.60833333333332,159.04999999999998,137.1,149.375,180.65833333333333,157.32500000000002,161.53333333333333,165.92499999999998,165.94166666666666,150.48333333333335,171.64999999999998,166.25833333333333,177.29166666666666,165.50833333333333,161.81666666666666,177.28333333333333,170.50833333333333,171.09166666666667,182.90833333333333,157.025,167.46666666666667,157.04999999999998,185.25833333333333,184.0583333333333,169.025,155.54166666666666,172.79166666666666,194.19166666666663,149.95833333333334,173.5,131.86666666666665,161.58333333333334,185.00833333333333,187.75833333333333,167.33333333333334,153.225,160.975
 Namibia, NAM,21.308333333333334,14.933333333333332,34.46666666666666,11.183333333333332,18.525,25.45,31.083333333333332,23.483333333333334,21.891666666666666,17.349999999999998,24.941666666666666,23.741666666666664,19.325,43.89166666666667,21.90833333333333,37.84166666666666,29.191666666666663,30.900000000000002,25.516666666666666,21.10833333333333,13.616666666666667,21.075,19.175,17.791666666666668,21.066666666666666,20.95,17.875,23.758333333333336,19.5,21.599999999999998,25.191666666666666,10.766666666666666,23.25,18.833333333333332,12.924999999999999,16.333333333333332,26.13333333333333,14.200000000000001,21.358333333333334,25.700000000000003,23.208333333333332,23.416666666666668,22.666666666666668,23.016666666666666,21.258333333333336,34.583333333333336,22.15833333333333,22.65833333333333,27.599999999999998,22.275000000000002,28.016666666666666,25.008333333333336,19.166666666666668,26.425,18.491666666666667,19.766666666666666,23.224999999999998,23.041666666666668,22.583333333333332,23.166666666666668
 Nauru, NRU,192.35833333333335,80.11666666666666,165.35,135.35,294.59166666666664,236.11666666666667,117.03333333333335,129.23333333333332,223.3166666666667,78.03333333333333,98.95833333333333,319.375,159.54166666666666,114.22500000000001,145.26666666666668,266.68333333333334,320.34166666666664,184.90833333333333,258.71666666666664,243.70000000000002,218.95833333333334,284.5416666666667,161.81666666666666,100.125,125.49166666666667,289.2583333333333,452.94166666666666,167.9333333333333,159.31666666666666,236.1833333333333,211.5583333333333,257.77500000000003,273.77500000000003,266.46666666666664,170.65,144.17499999999998,232.95833333333334,163.50833333333333,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5,198.5
 Nepal, NPL,123.32499999999999,136.71666666666667,125.375,111.175,109.40833333333332,99.68333333333334,102.98333333333333,116.88333333333333,102.40833333333332,117.99166666666666,139.09166666666667,103.64999999999999,133.625,118.05833333333334,128.50833333333333,109.49166666666666,104.38333333333333,125.63333333333333,109.875,114.72500000000001,116.77499999999999,104.20833333333333,127.52499999999999,119.06666666666668,132.05833333333334,115.39999999999999,121.24166666666667,122.05833333333334,110.33333333333333,124.13333333333334,101.19166666666666,92.14999999999999,98.65833333333335,101.94166666666666,106.39999999999999,108.99166666666666,125.73333333333333,126.31666666666666,130.44166666666666,123.60833333333333,118.47500000000001,120.64166666666667,119.10833333333333,115.48333333333333,95.39166666666667,105.14999999999999,107.25833333333333,119.57499999999999,95.85833333333333,113.26666666666667,145.18333333333334,115.60833333333333,117.44166666666666,66.0,115.66666666666667,116.10000000000001,114.63333333333334,114.3,107.81666666666666,114.23333333333333
 Netherlands, NLD,75.325,61.76666666666667,57.166666666666664,58.01666666666667,80.55,83.825,65.21666666666667,65.7,59.11666666666667,67.43333333333332,47.208333333333336,55.11666666666667,58.68333333333334,75.18333333333334,54.86666666666667,44.99166666666667,62.4,55.39166666666667,69.05,68.68333333333334,75.80833333333334,59.275,65.02499999999999,70.675,62.25833333333333,65.875,69.94166666666668,74.10833333333333,54.15833333333333,59.98333333333333,54.19166666666666,66.95833333333333,71.51666666666667,73.22500000000001,66.075,48.11666666666667,55.416666666666664,84.04166666666667,73.68333333333334,72.47500000000001,76.33333333333333,75.18333333333334,52.041666666666664,69.59166666666667,66.61666666666666,61.875,74.95,69.41666666666667,62.15833333333333,64.91666666666667,62.44166666666666,69.35833333333333,59.38333333333333,62.51666666666667,67.19166666666666,64.40833333333333,70.72500000000001,52.15,66.56666666666666,63.76666666666667
 New Caledonia, NCL,152.21666666666667,143.025,120.47500000000001,126.75833333333333,103.97500000000001,92.68333333333334,236.92499999999998,85.48333333333333,90.95833333333333,118.39166666666667,138.17499999999998,119.075,81.25,135.85833333333332,162.475,140.10833333333332,77.53333333333333,112.52499999999999,86.56666666666666,99.25833333333333,116.825,106.325,91.18333333333334,117.68333333333334,129.34166666666667,118.10000000000001,74.64999999999999,149.95833333333334,169.0,143.54166666666666,101.28333333333335,114.75,58.28333333333333,72.61666666666666,105.77499999999999,146.49166666666667,94.59166666666665,115.99166666666667,160.40833333333333,115.55833333333334,108.10000000000001,111.95,120.36666666666666,94.75,112.25,99.20833333333333,95.65833333333335,152.975,146.59166666666667,106.86666666666667,165.53333333333333,133.41666666666666,109.30000000000001,94.325,102.04166666666667,111.625,68.64999999999999,110.80833333333334,80.94166666666666,100.36666666666667
 New Zealand, NZL,145.20000000000002,166.04166666666666,132.91666666666666,141.71666666666667,156.95000000000002,144.8,146.54166666666666,155.45833333333334,132.21666666666667,152.54999999999998,156.725,150.4,130.38333333333333,148.475,157.13333333333333,154.89166666666668,153.79999999999998,150.025,165.96666666666667,151.86666666666667,147.78333333333333,133.36666666666667,150.75833333333333,149.73333333333332,137.58333333333334,148.16666666666666,149.20000000000002,148.01666666666668,151.14166666666668,144.60833333333332,152.475,148.95000000000002,134.57500000000002,155.29999999999998,174.05833333333337,152.45,138.875,158.80833333333334,147.39166666666668,143.9,147.04999999999998,154.025,135.6,157.01666666666668,130.45000000000002,146.63333333333333,129.375,154.38333333333333,141.76666666666668,148.28333333333333,160.04166666666666,142.875,145.29166666666666,137.13333333333333,151.76666666666668,143.08333333333334,143.43333333333334,146.53333333333333,166.39166666666668,147.45
 Nicaragua, NIC,193.14166666666665,216.5666666666667,211.61666666666667,207.4,183.99166666666667,244.89166666666665,196.50833333333333,228.98333333333335,232.20833333333334,234.54999999999998,191.29166666666666,178.95833333333334,207.525,195.46666666666667,197.92499999999998,174.58333333333334,175.03333333333333,215.16666666666666,236.65833333333333,230.21666666666667,254.71666666666667,210.39166666666665,191.41666666666666,207.975,168.0666666666667,184.50833333333333,182.46666666666667,222.21666666666667,187.6,186.93333333333337,185.00833333333333,179.10833333333335,200.21666666666667,168.4,214.25833333333333,229.75,187.59166666666667,214.38333333333333,210.6,185.1,185.59166666666667,190.70833333333334,207.39166666666665,220.36666666666667,210.75,215.0,195.83333333333334,238.475,190.15833333333333,229.42499999999998,206.67499999999998,184.45833333333334,190.23333333333335,183.34166666666667,180.33333333333334,187.01666666666665,213.45000000000002,192.32500000000002,177.125,220.25
 Niger, NER,19.05,16.641666666666666,14.591666666666667,19.816666666666666,16.166666666666668,15.291666666666666,16.616666666666667,13.458333333333334,13.625,12.649999999999999,11.791666666666666,10.116666666666665,8.825000000000001,15.516666666666667,13.541666666666666,13.308333333333332,14.583333333333334,17.2,13.883333333333333,15.049999999999999,12.149999999999999,11.683333333333335,10.233333333333333,6.833333333333333,11.133333333333333,13.341666666666667,8.825,16.525000000000002,13.875,10.408333333333333,14.708333333333334,14.283333333333333,12.025,18.683333333333334,12.225000000000001,11.241666666666667,11.991666666666667,15.608333333333334,18.283333333333335,12.799999999999999,13.325000000000001,12.041666666666666,16.716666666666665,13.541666666666666,16.366666666666667,14.033333333333331,14.983333333333333,14.933333333333332,13.025,14.958333333333334,12.891666666666666,17.35,15.041666666666666,13.391666666666667,14.825000000000001,16.191666666666666,14.341666666666667,17.01666666666667,15.875,20.15833333333333
