Country,Type,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Greece,Cropland,3700.0,3702.0,3896.0,3848.0,3854.0,3851.0,3874.0,3904.0,3904.0,3910.0,3910.0,3910.0,3893.0,3891.0,3867.0,3862.0,3857.0,3920.0,3926.0,3925.0,3951.0,3951.0,3927.0,3954.0,3929.0,3925.0,3922.0,3924.0,3960.0,3967.0,3944.0,3942.0,3920.0,3920.0,3904.0,3899.0,3885.0,3882.0,3870.0,3854.0,3852.0,3846.0,3844.0,3761.0,3775.0,3722.0,3701.0,3694.0,3686.0,3704.0,3700.0,3676.0,3634.0,3328.0,3282.0,3254.0,3220.0,3221.6
Greece,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,1426.0,1378.0,1372.0,1380.0,1377.0,1373.0,1255.0,1234.0,1208.0,1237.0,0.0
Greenland,Country area,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,34170.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0,41045.0
Grenada,Country area,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0
Grenada,Cropland,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,18.0,18.0,18.0,18.0,18.0,18.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,13.0,13.0,12.0,12.0,12.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,11.0,11.0,12.0,12.0,11.0,11.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Guadeloupe,Country area,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0
Guadeloupe,Cropland,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,46.0,46.0,44.0,38.0,38.0,39.0,39.0,39.0,38.0,38.0,37.0,34.0,32.0,32.0,31.0,31.0,30.0,29.0,31.0,29.0,30.0,30.0,30.0,28.0,28.0,25.0,25.0,26.0,25.0,25.0,25.0,25.0,25.0,24.0,23.0,24.0,25.1,25.0,24.7,24.4,24.2,24.2,24.2,25.4,25.9,26.1,25.91,25.73
Guam,Country area,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
Guam,Cropland,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
Guatemala,Country area,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0,10889.0
Guatemala,Cropland,1536.0,1538.0,1540.0,1542.0,1544.0,1546.0,1558.0,1560.0,1552.0,1555.0,1557.0,1580.0,1613.0,1635.0,1638.0,1670.0,1723.0,1725.0,1726.0,1750.0,1757.0,1784.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1785.0,1880.0,1910.0,1910.0,1910.0,1920.0,1930.0,1940.0,1965.0,1995.0,2025.0,2564.0,2300.0,2241.0,2356.0,2507.0,2268.0,2210.54,2166.08,2131.62,2087.16,2035.7,1994.8,2045.0,2045.0,2045.0,2045.0
Guinea,Country area,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0,24586.0
Guinea,Cropland,3920.0,3919.0,3895.0,3871.0,3848.0,3824.0,3800.0,3776.0,3752.0,3729.0,3705.0,3681.0,3657.0,3634.0,3620.0,3596.0,3572.0,3548.0,3545.0,3521.0,3497.0,3473.0,3459.0,3436.0,3422.0,3398.0,3374.0,3381.0,3357.0,3353.0,3349.0,3355.0,3352.0,3348.0,3324.0,3217.0,3100.0,3015.0,2840.0,2789.0,2840.0,3040.0,3145.0,3230.0,3421.0,3430.0,3480.0,3540.0,3550.0,3600.0,3600.0,3700.0,3800.0,3800.0,3800.0,3800.0,3800.0,3800.0
Guinea-Bissau,Country area,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0,3613.0
Guinea-Bissau,Cropland,278.0,278.0,278.0,278.0,278.0,278.0,288.0,288.0,288.0,288.0,288.0,288.0,293.0,298.0,298.0,298.0,299.0,299.0,300.0,303.0,310.0,323.0,333.0,360.0,368.0,335.0,330.0,320.0,357.0,367.0,367.0,367.0,387.0,397.0,406.0,412.0,457.0,457.0,508.0,548.0,548.0,529.0,520.0,530.0,530.0,530.0,530.0,530.0,530.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0
Guyana,Country area,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0,21497.0
Guyana,Cropland,360.0,360.0,360.0,360.0,360.0,365.0,365.0,367.0,367.0,372.0,372.0,375.0,377.0,377.0,379.0,408.0,437.0,466.0,495.0,495.0,495.0,495.0,495.0,498.0,498.0,500.0,500.0,500.0,502.0,502.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,505.0,478.0,478.0,478.0,478.0,478.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,448.0,450.0,450.0,460.0,470.0,470.0,470.0
Haiti,Country area,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0,2775.0
Haiti,Cropland,1160.0,1165.0,1170.0,1175.0,1180.0,1185.0,1190.0,1195.0,1200.0,1205.0,1210.0,1084.0,1083.0,1083.0,1083.0,1085.0,1085.0,1095.0,1095.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1100.0,1080.0,1080.0,1100.0,1100.0,1100.0,1200.0,1200.0,1200.0,1200.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1330.0,1280.0,1306.33,1380.0,1340.0,1280.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0
Holy See,Country area,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044
Honduras,Country area,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0,11249.0
Honduras,Cropland,1480.0,1490.0,1495.0,1500.0,1505.0,1515.0,1525.0,1530.0,1530.0,1540.0,1545.0,1580.0,1590.0,1596.0,1635.0,1670.0,1745.0,1757.0,1757.0,1757.0,1764.0,1769.0,1770.0,1777.0,1778.0,1785.0,1785.0,1785.0,1810.0,1820.0,1842.0,1855.0,2015.0,1990.0,1950.0,1950.0,1875.0,1875.0,1827.0,1427.0,1428.0,1428.0,1438.0,1440.0,1450.0,1460.0,1460.0,1428.0,1438.0,1500.0,1530.0,1560.0,1560.0,1560.0,1560.0,1560.0,1590.0,1596.0
Hungary,Country area,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0,9303.0
Hungary,Cropland,5624.0,5622.0,5625.0,5638.0,5649.0,5642.0,5626.0,5613.0,5604.0,5594.0,5578.0,5565.0,5555.0,5503.0,5495.0,5471.0,5422.0,5388.0,5354.0,5333.0,5317.0,5299.0,5292.0,5289.0,5293.0,5289.0,5289.0,5287.0,5287.0,5288.0,5287.0,4972.0,4973.0,4974.0,5031.0,5036.0,5047.0,5045.0,5039.0,4803.0,4804.0,4786.0,4803.0,4804.0,4806.0,4794.0,4790.0,4780.0,4779.0,4580.0,4578.0,4579.0,4498.0,4503.0,4503.0,4499.0,4499.0,4497.0
Hungary,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,119.12,74.74,77.66,120.49,79.87,106.66,44.6,100.9,124.7,118.3,99.3,0.0,97.5,101.3,85.9
Iceland,Country area,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0,10300.0
Iceland,Cropland,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,121.0,122.0,123.0,124.0,125.0,126.0,127.0,129.0,130.0,131.0,133.0,133.0,134.0,134.0,134.0,134.0,135.0,135.0,135.0,135.0,136.0,136.0,136.0,135.0,135.0,135.0,134.0,133.0,130.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,125.0,125.0,124.0,123.0,122.2,121.2,121.2,121.2,121.0,121.0,121.0,121.0
India,Country area,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328726.0,328725.9,328725.9,328725.9,328725.9,328725.9
India,Cropland,160986.0,162400.0,162050.0,162118.0,162434.0,162720.0,163790.0,164569.0,164476.0,165060.0,164556.0,164986.0,166044.0,166501.0,166838.0,167057.0,167059.0,168239.0,168444.0,168154.0,168412.0,168746.0,168532.0,169418.0,169340.0,169409.0,169705.0,169368.0,169976.0,170109.0,170182.0,170006.0,170286.0,170325.0,169911.0,169525.0,170101.0,170029.0,170125.0,170130.0,169825.0,170032.0,169799.0,169891.0,169674.0,169462.0,169202.0,169395.0,169724.0,169234.0,169369.0,169346.0,169442.0,169463.0,169416.0,169416.0,169416.0,169416.0
Indonesia,Country area,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.0,191093.1,191358.0,191358.0,191682.0,191686.22
Indonesia,Cropland,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,26000.0,25934.0,27829.0,29070.0,30644.0,31418.0,31142.0,31973.0,29797.0,29551.0,30216.0,30171.0,31178.0,31791.0,32350.0,32700.0,34700.0,36000.0,36600.0,37081.0,40006.0,42366.0,40846.0,40500.0,42000.0,43000.0,44600.0,44600.0,45500.0,45500.0,46000.0,46000.0,46300.0,49200.0,51300.0,51300.0
Iran (Islamic Republic of),Country area,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0,174515.0
Iran (Islamic Republic of),Cropland,15271.0,15290.0,15350.0,15410.0,15470.0,15480.0,15550.0,15600.0,15670.0,15700.0,16154.0,16800.0,17481.0,16960.0,16440.0,15950.0,15693.0,14867.0,15908.0,13713.0,14280.0,14867.0,15210.0,15540.0,15870.0,16200.0,16530.0,16871.0,16700.0,16500.0,17997.0,18287.0,18652.0,18657.0,18708.0,18427.0,17832.0,18187.0,17687.0,16284.0,17223.0,17444.0,17665.0,17886.0,18107.0,18328.0,18549.0,17182.0,17209.2,17062.4,16915.6,16768.8,16477.0,16477.0,16477.0,16477.0,16477.0,16477.0
Iran (Islamic Republic of),Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8156.0,7927.4,7865.8,7804.2,7742.6,7681.0,7619.4,7619.4,7619.4,0.0,0.0
Iraq,Country area,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43832.0,43524.0,43524.0,43524.0,43524.0,43505.2,43505.2,43505.2,43505.2,43505.2,43505.2
Iraq,Cropland,4700.0,4755.0,4810.0,4865.0,4920.0,4925.0,4980.0,4985.0,4990.0,4993.0,4999.0,5160.0,5170.0,5280.0,5285.0,5285.0,5285.0,5389.0,5439.0,5439.0,5439.0,5450.0,5450.0,5450.0,5465.0,5480.0,5480.0,5530.0,5230.0,5230.0,5630.0,5550.0,5870.0,5350.0,5100.0,5100.0,4660.0,4900.0,4750.0,4300.0,4490.0,4840.0,4690.0,4690.0,5390.0,4990.0,5140.0,4190.0,3850.0,4220.0,4550.0,4568.5,4863.75,5269.0,5250.0,5250.0,5250.0,5250.0
Iraq,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.5,2411.1,1458.9,1423.3,0.0,0.0
Ireland,Country area,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0,7028.0
Ireland,Cropland,1593.0,1570.0,1564.0,1529.0,1495.0,1432.0,1427.0,1397.0,1384.0,1380.0,1365.0,1335.0,1285.0,1255.0,1236.0,1210.0,1185.0,1160.0,1135.0,1110.0,1085.0,1060.0,1020.0,1044.0,1032.0,1010.0,983.0,1030.0,1055.0,1044.0,1032.0,1006.0,1026.0,1017.0,1033.0,1062.0,1038.0,1088.0,1079.0,1079.0,1190.0,1179.0,1184.0,1207.0,1187.0,1156.0,468.45,488.35,465.59,440.84,460.14,483.61,475.04,466.18,454.0,462.0,462.0,452.0
Ireland,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle of Man,Country area,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
Isle of Man,Cropland,25.0,25.0,24.7,24.2,24.4,23.2,23.1,22.8,22.6,21.8,21.2,21.0,20.8,21.1,20.9,21.2,21.4,21.6,21.9,22.2,22.0,21.8,21.5,21.3,21.1,20.9,20.7,20.5,20.3,20.1,19.9,19.7,19.5,19.3,19.1,18.9,18.7,18.5,18.3,18.1,17.9,18.5,17.57,18.1,17.81,27.96,27.52,27.28,25.62,25.38,24.97,21.5,21.9,22.1,23.2,23.5,23.0,23.1
Israel,Country area,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0,2207.0
Israel,Cropland,397.0,391.0,408.0,411.0,400.0,411.0,411.0,407.0,407.0,409.0,411.0,411.0,421.0,427.0,422.0,412.0,413.0,413.0,413.0,413.0,418.0,420.0,407.0,419.0,420.0,428.0,428.0,428.0,427.0,431.0,433.0,432.0,432.0,434.0,428.0,419.0,419.0,419.0,418.0,424.0,426.0,433.0,420.0,380.5,380.5,372.8,381.1,377.0,382.6,370.9,377.0,386.2,380.3,397.7,393.9,392.0,483.0,483.3
Israel,Cropland area actually irrigated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,174.0,0.0,0.0,0.0,0.0,155.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Country area,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30134.0,30207.0
Italy,Cropland,15608.0,15570.0,15415.0,15374.0,15302.0,15258.0,15213.0,15195.0,15001.0,14930.0,12409.0,12305.0,12233.0,12288.0,12313.0,12353.0,12335.0,12422.0,12446.0,12436.0,12424.0,12415.0,12268.0,12232.0,12114.0,12098.0,12070.0,11981.0,11967.0,11972.0,11850.0,11629.0,11380.0,11143.0,10928.0,11006.0,10974.0,11137.0,11422.0,11284.0,11137.0,10894.0,10539.0,10529.0,10334.0,9921.0,9702.0,10041.2,9559.4,9629.8,9240.6,9560.0,9087.0,9121.0,9048.0,9149.0,9218.27,9160.0
Jamaica,Country area,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0,1099.0
Jamaica,Cropland,276.0,276.0,276.0,276.0,260.0,260.0,260.0,260.0,260.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,240.0,240.0,240.0,230.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,219.0,226.0,236.0,274.0,271.0,268.0,265.0,260.0,255.0,253.0,250.0,250.0,245.0,245.0,243.0,238.0,238.0,235.0,220.0,220.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0
